index,ObsType,Latitude,Longitude,Elevation(m),UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,SkyComment,LocationComment,Country,UTDatetime,UTTimeHour,MoonAlt,MoonAz
132024,SQM,35.6404,-83.6891,416.72,2012-02-21,01:00,6.0,20.57,,0,clouds were moving through periodically all evening.   sky glow NW,"Just inside the boundaries of Great Smoky Mountains National park.  Light pollution from nearby town on NW horizon, some dorm lights turned on 50 yds from observation area.",United States - Tennessee,2012-02-21 01:00:00,0.25881904510252074,-30.66459470321583,279.5304942974715
132044,SQM,31.7306,-110.918,1292.53,2012-02-22,03:19,6.0,21.2,3678.0,0,Excellent night of viewing,Whipple Observatory visitor center,United States - Arizona,2012-02-22 03:19:00,0.7071067811865475,-24.700955106703717,279.34676728691124
132055,SQM,47.5984,20.7213,85.66,2012-02-21,18:01,6.0,20.6,4772.0,0,"hideg, <O celsius , derlt egbolt, Venus, Jupiter erosen fenylik; (fagypont alatti hmrsklet, a Vnusz s a Jupiter igen szpen fnylik);","kozvilagitas min. 200 m., mogottem nem zavaro",Hungary,2012-02-21 18:01:00,-1.0,-20.2543555541581,281.5380466157519
132061,SQM,47.6101,20.7278,91.47,2012-02-16,20:14,4.0,19.71,4772.0,0,"hideg fagyos, felho nincs, hoboritas, keves parassag","a kozvilagitas korbe 80 - 400 m., templom diszvilagitas 700 m., zavaro",Hungary,2012-02-16 20:14:00,-0.8660254037844386,-57.66964889121649,48.21095981897851
132079,SQM,47.6096,20.7228,87.4,2012-02-21,18:23,5.0,20.44,4772.0,0,"felho nincs, < O celsius, Venus, Jupiter fenylik lemenoben, havas jeg feherlik, az oblitocsatorna es obol teruleten,","templom megvilagitas 400 m., kozvilagitas 100 - 250 m., kicsit zavaro,",Hungary,2012-02-21 18:23:00,-1.0,-23.670434627364134,285.8607291811632
132080,SQM,47.6083,20.7322,91.0,2012-02-21,18:45,5.0,20.35,4772.0,0,"felho nincs, < O celsius, Venus, Jupiter lemenoben","kozvilagitas 100 - 200 m., ipari fenyek 60 - 80 m., alig zavaro,",Hungary,2012-02-21 18:45:00,-1.0,-27.015104933500385,290.3667014922262
132099,SQM,47.615,20.7356,93.34,2012-02-20,23:00,5.0,20.13,4772.0,0,"felho nincs, <O celsius, Venus, Jupiter lemenoben takarasban,","utcai vilagitas 90 - 200 m., vasut melletti vilagitas 50-60 m., kevesbe zavaroak, mert facsoport, epulet takaras,",Hungary,2012-02-20 23:00:00,-0.2588190451025215,-51.21232650667832,23.811823050215143
132100,SQM,47.6128,20.7356,89.59,2012-02-20,23:00,5.0,20.2,4772.0,0,"felho nincs, <O celsius, kornyek havas, Venus, Jupiter lemenoben, takarasban,","ipari vilagitas 80-150 m., takarasban, nem eros, nem zavaro,",Hungary,2012-02-20 23:00:00,-0.2588190451025215,-51.214313802660634,23.812905343645756
132122,SQM,41.345,21.5621,659.06,2012-02-14,21:00,2.0,18.34,3930.0,2,Some clouds,Snow cover,Macedonia (FYROM),2012-02-14 21:00:00,-0.7071067811865477,-32.3834194353626,90.83738798005527
132123,SQM,41.346,21.5623,657.42,2012-02-16,20:15,2.0,18.28,3930.0,2,Clouds and smoke,Snow cover and very cold weather,Macedonia (FYROM),2012-02-16 20:15:00,-0.8660254037844386,-60.78344684835309,57.990003716191396
132124,SQM,41.3455,21.5343,647.45,2012-02-18,19:58,4.0,17.37,3930.0,2,Some clouds,Snow cover,Macedonia (FYROM),2012-02-18 19:58:00,-0.9659258262890684,-67.17892047557248,350.5404409227431
132125,SQM,41.3517,21.5621,657.31,2012-02-19,20:05,3.0,17.34,3930.0,6,No one star is visible,"Snow cover, light on each 30m",Macedonia (FYROM),2012-02-19 20:05:00,-0.8660254037844386,-61.18808148981143,330.02754920425855
132126,SQM,41.3197,21.4261,603.96,2012-02-20,20:54,3.0,16.92,3930.0,6,"Many clouds-nimbostratus, altostratus",The temperature is 1 degree Celsius and we still have snow cover,Macedonia (FYROM),2012-02-20 20:54:00,-0.8660254037844386,-57.29942303050018,332.89233483332515
132162,SQM,52.5321,13.3436,36.43,2012-01-25,19:48,4.0,17.79,3206.0,0,,,Germany,2012-01-25 19:48:00,-0.9659258262890684,-10.282046712314795,274.4920076649339
132163,SQM,52.5297,13.351,37.92,2012-01-25,19:54,4.0,17.9,3206.0,0,,,Germany,2012-01-25 19:54:00,-0.9659258262890684,-11.149748109074771,275.67793242817964
132164,SQM,52.5289,13.3539,39.05,2012-01-25,19:58,4.0,17.99,3206.0,0,,,Germany,2012-01-25 19:58:00,-0.9659258262890684,-11.72584348899318,276.4695993507786
132165,SQM,52.5287,13.3561,45.53,2012-01-25,20:03,4.0,18.07,3206.0,0,,,Germany,2012-01-25 20:03:00,-0.8660254037844386,-12.443585559097512,277.4613612013439
132166,SQM,52.5292,13.3595,34.67,2012-01-25,20:09,4.0,17.84,3206.0,0,,bright lights on a sport field,Germany,2012-01-25 20:09:00,-0.8660254037844386,-13.302812776255704,278.65736565189417
132167,SQM,52.5281,13.3604,33.92,2012-01-25,20:13,4.0,18.1,3206.0,0,,,Germany,2012-01-25 20:13:00,-0.8660254037844386,-13.873388108236847,279.4566454281035
132168,SQM,52.5287,13.3603,32.65,2012-01-25,20:15,4.0,18.13,3206.0,0,,,Germany,2012-01-25 20:15:00,-0.8660254037844386,-14.157625161516489,279.85716966609573
132169,SQM,52.5292,13.3595,34.67,2012-01-25,20:18,4.0,18.14,3206.0,0,,measurement after sport lighting was turned off,Germany,2012-01-25 20:18:00,-0.8660254037844386,-14.582938410321766,280.45874079509815
132170,SQM,52.5276,13.3609,36.38,2012-01-25,20:20,4.0,18.14,3206.0,0,,,Germany,2012-01-25 20:20:00,-0.8660254037844386,-14.867492465528219,280.86187502529174
132171,SQM,52.5276,13.3625,37.14,2012-01-25,20:22,4.0,18.14,3206.0,0,,,Germany,2012-01-25 20:22:00,-0.8660254037844386,-15.151458934095018,281.26636132617847
132172,SQM,52.5265,13.3639,39.0,2012-01-25,20:24,4.0,17.94,3206.0,0,,,Germany,2012-01-25 20:24:00,-0.8660254037844386,-15.435095585979619,281.67123046308365
132173,SQM,52.5253,13.3649,38.44,2012-01-25,20:27,4.0,17.64,3206.0,0,,,Germany,2012-01-25 20:27:00,-0.8660254037844386,-15.858988416298068,282.27931935866314
132174,SQM,52.5236,13.3657,36.44,2012-01-25,20:30,4.0,17.78,3206.0,0,,,Germany,2012-01-25 20:30:00,-0.8660254037844386,-16.28184285388948,282.8890699675953
132175,SQM,52.5232,13.3677,31.49,2012-01-25,20:32,4.0,17.62,3206.0,0,,,Germany,2012-01-25 20:32:00,-0.8660254037844386,-16.563849684339015,283.2981147421073
132176,SQM,52.5238,13.3691,27.09,2012-01-25,20:35,4.0,17.73,3206.0,0,,,Germany,2012-01-25 20:35:00,-0.8660254037844386,-16.984679590801164,283.91244440729656
132177,SQM,52.523,13.3708,27.84,2012-01-25,20:37,4.0,17.84,3206.0,0,,,Germany,2012-01-25 20:37:00,-0.8660254037844386,-17.26530896671529,284.3235109809183
132178,SQM,52.5225,13.3719,27.38,2012-01-25,20:39,4.0,17.84,3206.0,0,,,Germany,2012-01-25 20:39:00,-0.8660254037844386,-17.544972100423145,284.7351488564157
132179,SQM,52.5202,13.3716,32.62,2012-01-25,20:43,4.0,17.64,3206.0,0,,,Germany,2012-01-25 20:43:00,-0.8660254037844386,-18.10149788567294,285.5589829713284
132180,SQM,52.5189,13.3717,32.06,2012-01-25,20:46,4.0,17.79,3206.0,0,,,Germany,2012-01-25 20:46:00,-0.8660254037844386,-18.517453081509167,286.179997593936
132181,SQM,52.5175,13.3748,38.52,2012-01-25,20:49,4.0,17.52,3206.0,0,,,Germany,2012-01-25 20:49:00,-0.8660254037844386,-18.93381011067718,286.8059695840608
132182,SQM,52.517,13.3759,36.64,2012-01-25,20:50,4.0,17.61,3206.0,0,,,Germany,2012-01-25 20:50:00,-0.8660254037844386,-19.072328952529045,287.0152321379036
132183,SQM,52.5162,13.3761,35.1,2012-01-25,20:53,3.0,17.2,3206.0,0,,,Germany,2012-01-25 20:53:00,-0.8660254037844386,-19.48491266150253,287.6423089201032
132184,SQM,52.5163,13.3789,40.54,2012-01-25,20:56,3.0,17.39,3206.0,0,,,Germany,2012-01-25 20:56:00,-0.8660254037844386,-19.89720331256005,288.27453659176734
132185,SQM,52.5166,13.3839,36.03,2012-01-25,21:00,3.0,17.06,3206.0,0,,,Germany,2012-01-25 21:00:00,-0.7071067811865477,-20.44510532149956,289.1229177183265
132186,SQM,52.5169,13.3873,42.69,2012-01-25,21:03,3.0,16.99,3206.0,0,,,Germany,2012-01-25 21:03:00,-0.7071067811865477,-20.853857215999582,289.76223101650925
132187,SQM,52.517,13.3893,42.66,2012-01-25,21:04,3.0,16.89,3206.0,0,,,Germany,2012-01-25 21:04:00,-0.7071067811865477,-20.990217535777663,289.9767337228885
132188,SQM,52.5173,13.393,38.76,2012-01-25,21:08,3.0,17.21,3206.0,0,,,Germany,2012-01-25 21:08:00,-0.7071067811865477,-21.5312748379128,290.8342690168371
132189,SQM,52.5164,13.3938,36.9,2012-01-25,21:10,4.0,17.75,3206.0,0,,,Germany,2012-01-25 21:10:00,-0.7071067811865477,-21.80037745227066,291.2637560231257
132190,SQM,52.5184,13.3952,36.47,2012-01-25,21:14,4.0,17.51,3206.0,0,,,Germany,2012-01-25 21:14:00,-0.7071067811865477,-22.334587417755305,292.128040174681
132191,SQM,52.5183,13.3994,37.24,2012-01-25,21:17,4.0,17.67,3206.0,0,,,Germany,2012-01-25 21:17:00,-0.7071067811865477,-22.735324163096447,292.7821747970418
132192,SQM,52.5174,13.4013,41.08,2012-01-25,21:21,4.0,17.7,3206.0,0,,,Germany,2012-01-25 21:21:00,-0.7071067811865477,-23.26474670101521,293.6558715467624
132193,SQM,52.5182,13.4025,41.75,2012-01-25,21:23,4.0,17.53,3206.0,0,,,Germany,2012-01-25 21:23:00,-0.7071067811865477,-23.527715387739523,294.0956431269567
132194,SQM,52.5186,13.4043,37.75,2012-01-25,21:26,4.0,17.51,3206.0,0,,,Germany,2012-01-25 21:26:00,-0.7071067811865477,-23.9206970909791,294.75785211875416
132195,SQM,52.5193,13.4072,42.02,2012-01-25,21:29,3.0,17.44,3206.0,0,,,Germany,2012-01-25 21:29:00,-0.7071067811865477,-24.311945865666218,295.4246679231244
132196,SQM,52.5214,13.4137,39.84,2012-01-25,21:34,3.0,16.69,3206.0,0,,,Germany,2012-01-25 21:34:00,-0.7071067811865477,-24.95940656857961,296.54592088750735
132197,SQM,52.5257,13.3439,35.41,2012-01-25,19:07,4.0,17.78,3206.0,0,,,Germany,2012-01-25 19:07:00,-0.9659258262890684,-4.360219757402086,266.505822281111
132198,SQM,52.5257,13.3452,36.1,2012-01-25,19:09,4.0,18.08,3206.0,0,,,Germany,2012-01-25 19:09:00,-0.9659258262890684,-4.649895187905499,266.89465043766046
132199,SQM,52.5258,13.3424,35.72,2012-01-25,19:20,4.0,18.2,3206.0,0,,,Germany,2012-01-25 19:20:00,-0.9659258262890684,-6.238244020032835,269.02680822161864
132200,SQM,52.5258,13.3436,34.79,2012-01-25,19:25,4.0,17.91,3206.0,0,,,Germany,2012-01-25 19:25:00,-0.9659258262890684,-6.961965114304195,269.9993579432846
132201,SQM,52.5259,13.345,36.39,2012-01-25,19:28,4.0,18.4,3206.0,0,,,Germany,2012-01-25 19:28:00,-0.9659258262890684,-7.396553461692937,270.5840635384297
132202,SQM,52.5279,13.3412,39.76,2012-01-25,19:36,3.0,16.69,3206.0,0,,,Germany,2012-01-25 19:36:00,-0.9659258262890684,-8.550201670489841,272.14041641250145
132203,SQM,52.5315,13.3384,38.79,2012-01-26,21:40,4.0,18.12,3206.0,0,,,Germany,2012-01-26 21:40:00,-0.7071067811865477,-15.860979964995439,291.2071288672501
132204,SQM,52.5328,13.3391,37.9,2012-01-26,21:42,4.0,17.75,3206.0,0,,,Germany,2012-01-26 21:42:00,-0.7071067811865477,-16.129171202679796,291.62629489758854
132205,SQM,52.5336,13.3432,38.76,2012-01-26,22:27,4.0,17.93,3206.0,0,,,Germany,2012-01-26 22:27:00,-0.5000000000000004,-21.917947070716604,301.36531636560136
132206,SQM,52.5336,13.3369,34.8,2012-01-26,21:45,4.0,18.14,3206.0,0,,,Germany,2012-01-26 21:45:00,-0.7071067811865477,-16.528493858521653,292.2540311015698
132207,SQM,52.533,13.3346,38.29,2012-01-26,21:49,4.0,18.07,3206.0,0,,,Germany,2012-01-26 21:49:00,-0.7071067811865477,-17.058959735115536,293.0950328181443
132208,SQM,52.533,13.3317,34.45,2012-01-26,21:52,4.0,18.06,3206.0,0,,,Germany,2012-01-26 21:52:00,-0.7071067811865477,-17.453705275973235,293.72789913080953
132209,SQM,52.5365,13.3436,37.32,2012-01-26,22:24,4.0,17.77,3206.0,0,,,Germany,2012-01-26 22:24:00,-0.5000000000000004,-21.547780349254797,300.69610890089945
132210,SQM,52.5389,13.3446,35.12,2012-01-26,22:21,4.0,17.88,3206.0,0,,,Germany,2012-01-26 22:21:00,-0.5000000000000004,-21.17555671291674,300.03059120576694
132211,SQM,52.5404,13.3369,32.79,2012-01-26,22:15,4.0,18.2,3206.0,0,,,Germany,2012-01-26 22:15:00,-0.5000000000000004,-20.419918254947127,298.699497157422
132212,SQM,52.5386,13.3293,33.39,2012-01-26,22:04,4.0,18.03,3206.0,0,,,Germany,2012-01-26 22:04:00,-0.5000000000000004,-19.01449743488837,296.29625451109234
132213,SQM,52.5399,13.332,31.77,2012-01-26,22:07,4.0,17.96,3206.0,0,,,Germany,2012-01-26 22:07:00,-0.5000000000000004,-19.40094470793765,296.94842006922255
132214,SQM,52.5373,13.3268,33.0,2012-01-26,22:00,4.0,17.94,3206.0,0,,,Germany,2012-01-26 22:00:00,-0.5000000000000004,-18.49607067177914,295.4323853167218
132302,SQM,-29.9933,-71.3185,74.09,2012-02-22,01:10,5.0,18.84,3182.0,0,Cielos despejados,localizacin urbana. Parque,Chile,2012-02-22 01:10:00,0.25881904510252074,-26.15662392031895,246.8680258979162
132331,SQM,24.6499,-81.3109,2.23,2012-02-22,03:45,6.0,21.22,,0,"clear sky,  very dark in the Florida Keys",,United States - Florida,2012-02-22 03:45:00,0.7071067811865475,-56.336651947418865,300.6299896260934
132344,SQM,35.7322,-81.9033,374.2,2012-02-18,01:00,5.0,21.77,,0,,In a state park setting approximately 7 miles from town. Lots of trees surrounding the parking lot where we observed. No light sources in immediate vicinity.,United States - North Carolina,2012-02-18 01:00:00,0.25881904510252074,-66.09375407940261,303.27096007719086
132345,SQM,35.7286,-81.8953,395.22,2012-02-16,02:00,6.0,21.9,,0,,In a state park setting approximately 7 miles from town. Lots of trees surrounding the location. No light sources in immediate vicinity.,United States - North Carolina,2012-02-16 02:00:00,0.49999999999999994,-68.11087780846827,58.2232955784255
132347,SQM,32.3093,-110.824,831.94,2012-02-22,03:40,3.0,17.92,,0,,One street light approximately 100 feet away,United States - Arizona,2012-02-22 03:40:00,0.7071067811865475,-28.83590600225777,282.84928705857243
132348,SQM,32.3089,-110.844,839.72,2012-02-22,03:40,3.0,17.92,,0,,,United States - Arizona,2012-02-22 03:40:00,0.7071067811865475,-28.819641846917,282.8363911138316
132349,SQM,32.3089,-110.86,857.53,2012-02-22,03:55,3.0,19.09,,0,,,United States - Arizona,2012-02-22 03:55:00,0.7071067811865475,-31.736681886838735,285.2380777954765
132351,SQM,32.3092,-110.876,863.93,2012-02-22,04:00,3.0,18.79,,0,,,United States - Arizona,2012-02-22 04:00:00,0.8660254037844386,-32.69248898037641,286.0599698341637
132352,SQM,32.309,-110.892,841.78,2012-02-22,04:15,3.0,16.04,,0,,Parking lot full of lights,United States - Arizona,2012-02-22 04:15:00,0.8660254037844386,-35.55862313085505,288.6440717811707
132353,SQM,32.3096,-110.908,814.93,2012-02-22,04:20,3.0,17.9,,0,,,United States - Arizona,2012-02-22 04:20:00,0.8660254037844386,-36.495192510023585,289.53385572232366
132354,SQM,32.3209,-110.919,832.19,2012-02-22,04:40,3.0,19.07,,0,,,United States - Arizona,2012-02-22 04:40:00,0.8660254037844386,-40.219407388799645,293.3472958747503
132357,SQM,46.145,24.3694,325.85,2012-02-19,22:00,7.0,22.0,,4,"""Orion's Belt"", an easy constellation   identified for South-East   I noticed the stars Betelgeuse and Rigel in   opposite corners of Orion. Also in Orion is ""Nebula in Orion""   M42, visible through binoculars.",urban location  average light pollution,Romania,2012-02-19 22:00:00,-0.5000000000000004,-56.325905824652764,28.217149641329836
132686,SQM,51.7731,-0.208938,70.45,2012-01-14,00:00,5.0,19.07,1171.0,0,lights of Welwyn Garden City NW to SE: Lights of Hatfield to S and SE.,"urban location, T=-4.0, frost,no snow cover, centre of back garden to clear buildings and trees.",United Kingdom,2012-01-14 00:00:00,0.0,16.837931094432484,116.98050615514008
132687,SQM,50.2893,-0.546875,-44.06,2012-01-17,00:00,5.0,18.8,1171.0,0,as before but a decaying contrail just out of sqm angular range  T=-1.5,,,2012-01-17 00:00:00,0.0,-16.822748819971626,96.1647914461728
132688,SQM,51.7731,-0.208938,70.45,2012-01-19,00:00,5.0,19.2,1171.0,0,some cloud on horizon  skyglow as before,as before,United Kingdom,2012-01-19 00:00:00,0.0,-37.741440930031835,77.91108675714719
132689,SQM,51.7731,-0.208938,70.45,2012-01-23,00:00,5.0,19.0,1171.0,0,may have been some slight mistiness  T=2.2C,as before,United Kingdom,2012-01-23 00:00:00,0.0,-55.667007810836125,3.0550761687717873
132690,SQM,51.7731,-0.208938,70.45,2012-02-18,00:00,5.0,19.3,1171.0,0,clear sky  T=1.8C,as before,United Kingdom,2012-02-18 00:00:00,0.0,-43.54299332984155,66.11345403996988
132691,SQM,51.7731,-0.208938,70.45,2012-02-19,00:00,5.0,19.1,1171.0,0,no cloud cover what ever  T=-2.1,as before,United Kingdom,2012-02-19 00:00:00,0.0,-48.09441253215972,49.50510500242795
132738,SQM,32.198,-111.096,829.45,2012-03-13,03:56,6.0,20.24,6612.0,0,,West side of the tucson Mountains.  No street lights.  Only a few porch lights.,United States - Arizona,2012-03-13 03:56:00,0.7071067811865475,-33.736631480954166,95.0530709944774
132797,SQM,45.4223,28.0195,49.27,2012-03-13,18:12,4.0,18.46,3107.0,0,,Our mesurements were made on the outskirts of the city.Most of the lights nearby were broken so   light pollution was severely reduced in that area and  the sky was clearer.,Romania,2012-03-13 18:12:00,-1.0,-45.02769378233123,74.94485932300839
132833,SQM,41.7593,-71.4976,62.48,2012-03-14,00:26,4.0,18.48,2267.0,0,Sky has gotten darker this past year with increased budget awareness in the community driving down the use of street lighting.,This spot is a Providence suburb. The exact location is somewhat remote compared to rest of neighborhood but the area has street lights on all streets and an interstate highway about 1.5 miles away,United States - Rhode Island,2012-03-14 00:26:00,0.0,-52.89938127474673,70.06032728726329
132845,SQM,-30.8518,-71.2532,225.62,2012-03-14,00:36,3.0,20.71,3182.0,0,se observan luces del alumbrado pblico  la temperatura ambiente es de 25Celsius,"localizacin urbana, luces de la va pblica",Chile,2012-03-14 00:36:00,0.0,-25.216065171988365,138.16253691574607
132850,SQM,-30.8257,-71.2612,212.18,2012-03-14,01:00,4.0,20.83,3182.0,0,cielos despejados. Se ve claramente la Va Lctea y la constelacin de Orin.   temperatura de 26 Celsius,"patio de una casa. Se ve un poste del alumbrado pblicoe.  Hay luces en las calles adyacentes a la casa ubicada en Calle Caupolicn, Punitaqui, Chile",Chile,2012-03-14 01:00:00,0.25881904510252074,-21.811300384996034,133.73216909398434
132867,SQM,36.0648,-94.1331,392.0,2012-03-14,01:20,3.0,18.28,,2,high wispy clouds,,United States - Arkansas,2012-03-14 01:20:00,0.25881904510252074,-61.850594650491445,68.02083545366584
132879,SQM,43.9161,-78.5833,93.71,2012-03-14,02:23,6.0,20.0,,0,Light dome western sky.,Suburban  No snow cover  12 nearby streetlights,Canada,2012-03-14 02:23:00,0.49999999999999994,-37.65177197132349,85.64408299736282
132902,SQM,32.3464,-111.041,700.61,2012-03-14,03:45,4.0,19.15,6630.0,2,,,United States - Arizona,2012-03-14 03:45:00,0.7071067811865475,-48.31788368606033,87.73443317235866
132970,SQM,56.1641,15.5913,10.2,2012-03-14,18:49,5.0,19.62,6454.0,0,Pretty good seeing w ith stable. Air but less good transparency.,Top of roof of scholl downtown Ka rls krona,Sweden,2012-03-14 18:49:00,-1.0,-49.83739651418105,45.672715898701504
